website,city,addr,metro,area,country,lon,name,phone,lat,email,desc
Отсутствует,Черкассы,"г. Черкассы, бул. Шевченко, 325, к. 48",Отсутствует,Приднепровский,Украина,50.46,Аптека Петрофарм,(0472) 45-20-81,30.50,Отсутствует,Предоставляемые услуги: медицинские препараты предметы личной гигиены лечебная косметика лекарства лекарственные средства таблетки антибиотики витамины
Отсутствует,Херсон,"г. Херсон, ул. Владимирова, д. 7",Отсутствует,Отсутствует,Украина,50.46,Аптека на ул. Владимирова,(0552) 42-97-61,30.50,Отсутствует,
Отсутствует,Херсон,"г. Херсон, ул. Благоева, д. 1",Отсутствует,Отсутствует,Украина,50.46,Аптека на ул. Благоева,(0552) 23-62-90,30.50,Отсутствует,
Отсутствует,Одесса,"г. Одесса, ул. Щорса, д. 144",Отсутствует,Малиновский,Украина,50.46,Аптека Конвалия,(048) 761-6474,30.50,Отсутствует,
Отсутствует,Херсон,"г. Херсон, ул. 40 лет Октября, д. 145",Отсутствует,Отсутствует,Украина,50.46,Аптека на ул. 40 лет Октября,(0552) 51-57-21,30.50,Отсутствует,
Отсутствует,Ивано-Франковск,"г. Ивано-Франковск, ул. Павлика, д. 53",Отсутствует,Отсутствует,Украина,50.46,Аптека Омега-Фарм,(0342) 52 88 39,30.50,Отсутствует,
Отсутствует,Ужгород,"г. Ужгород, пл. Корятовича, д. 8",Отсутствует,Отсутствует,Украина,50.46,Аптека на площади Корятовича,(0312) 612-003,30.50,Отсутствует,
Отсутствует,Ивано-Франковск,"г. Ивано-Франковск, ул. Черновола, д. 97",Отсутствует,Отсутствует,Украина,50.46,Аптека Мир лекарств,(0342) 52 88 39,30.50,Отсутствует,
Отсутствует,Одесса,"г. Одесса, ул. Колонтаевская, 65",Отсутствует,Приморский,Украина,50.46,Аптека Меценат,(0482)37 57 78,30.50,Отсутствует,
Отсутствует,Запорожье,"г. Запорожье, ул. Ленина 75",Отсутствует,Ленинский,Украина,50.46,Аптека Олекс,(0612) 623-108,30.50,Отсутствует,Медицинские услуги: медицинские препараты предметы личной гигиены лечебная косметика лекарства лекарственные средства таблетки антибиотики витамины
Отсутствует,Херсон,"г. Херсон, ул. 28-й Армии, д. 9",Отсутствует,Отсутствует,Украина,50.46,Аптека на ул. 28-й Армии,(0552) 35-45-95,30.50,Отсутствует,
Отсутствует,Одесса,"г. Одесса, ул. Ришельевская, д. 32",Отсутствует,Приморский,Украина,50.46,Аптека На ришельевской,"(0482) 357-889, (0482) 357-886",30.50,Отсутствует,
Отсутствует,Одесса,"г. Одесса, ул. Мясоедовская, д. 32",Отсутствует,Малиновский,Украина,50.46,Аптека Одесфарм,(048) 711-1481,30.50,Отсутствует,
Отсутствует,Луганск,"г. Луганск, ул. Шевченко, 30",Отсутствует,Отсутствует,Украина,50.46,Аптека Новая №2,(0642) 52-86-53,30.50,Отсутствует,
Отсутствует,Киев,"г. Киев, ул. Вышгородская, 67",Минская,Подольский,Украина,50.46,Аптека НИИ геронтологии,430-40-84,30.50,Отсутствует,
Отсутствует,Киев,"г. Киев, ул. Вышгородская, 67",Героев Днепра,Оболонский,Украина,50.46,Аптека НИИ Геронтологии,430-40-84,30.50,Отсутствует,
